loc1,loc2,loc3,loc4,loc5,loc6,loc7,loc8,loc9,loc10,loc11,loc12,loc13,loc14,loc15,loc16,loc17,loc18,loc19,loc20,loc21,loc22,loc23,loc24,loc25,loc26,loc27,loc28,loc29,loc30,loc31,loc32,loc33,loc34,loc35,loc36,Subject,Trial
4,0,4,0,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,0,4,4,4,3,424
0,0,0,6,6,0,6,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,6,6,0,0,0,0,6,0,0,0,0,1,6,3,425
0,0,0,2,4,0,4,0,0,4,4,0,4,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,4,3,426
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,427
0,0,5,5,0,5,5,0,5,0,0,0,0,5,5,5,0,5,0,5,0,5,5,0,0,0,5,5,0,5,5,5,5,0,5,1,3,428
4,0,0,1,4,0,4,0,4,0,4,4,0,4,0,0,4,4,0,4,0,0,4,4,4,4,4,0,0,4,0,4,4,0,0,4,3,429
0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,430
0,0,0,5,0,0,5,0,0,2,5,5,0,0,0,5,0,0,0,0,0,0,5,0,5,0,0,0,0,0,5,0,0,0,0,5,3,431
0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,3,432
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,3,433
0,4,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,434
3,3,3,3,3,3,3,3,3,0,3,3,0,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,2,3,3,0,3,3,3,435
0,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,0,3,3,3,3,3,0,3,3,3,3,3,3,0,3,3,436
5,5,5,5,5,5,5,5,5,0,5,5,1,5,5,5,5,5,5,0,5,5,5,5,0,5,5,5,5,5,5,5,5,0,5,5,3,437
4,0,0,4,4,0,4,0,4,4,0,4,0,4,0,4,0,4,4,0,4,0,4,0,4,4,0,4,4,0,0,4,0,1,0,4,3,438
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,4,0,0,0,3,439
0,4,0,4,0,0,4,0,4,4,4,4,4,0,0,4,0,4,0,0,0,4,0,4,0,4,4,1,4,4,4,4,4,0,0,0,3,440
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,441
2,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,3,442
4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,443
3,3,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,3,2,0,0,3,0,0,0,0,3,3,0,0,0,0,0,3,444
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,445
5,5,0,5,5,0,5,5,5,5,0,0,0,5,5,0,5,0,0,0,5,5,0,5,5,0,0,0,0,5,0,5,1,5,0,5,3,446
6,0,0,6,6,6,6,6,0,6,0,0,0,6,6,0,6,6,6,6,0,0,0,6,0,6,0,0,6,6,6,0,0,0,1,6,3,447
0,5,5,0,0,0,5,5,0,5,0,5,5,5,5,0,5,0,0,5,0,5,0,5,5,2,5,5,5,5,0,0,0,0,5,0,3,448
4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,449
0,0,6,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,3,450
3,0,3,0,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,0,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,451
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,3,452
3,3,3,0,0,1,3,0,3,0,3,0,3,3,0,0,3,0,3,0,3,3,3,0,0,3,3,0,3,0,3,3,0,0,0,3,3,453
4,0,4,0,0,4,4,4,4,4,0,4,1,0,0,4,0,4,0,4,0,0,4,4,4,4,0,0,4,0,0,4,4,0,0,4,3,454
4,0,1,0,0,0,4,0,0,0,0,0,4,4,0,0,0,0,0,4,0,0,0,0,4,0,4,0,4,0,0,0,0,0,4,0,3,455
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,3,456
0,0,4,0,4,4,4,1,4,4,0,0,0,0,0,4,4,4,0,4,4,4,0,0,0,4,4,4,4,4,4,0,0,4,0,0,3,457
0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,458
0,0,0,0,4,4,0,0,0,0,0,4,0,4,0,0,0,0,0,4,2,4,0,0,4,0,0,0,4,0,0,4,0,0,0,0,3,459
5,5,0,1,5,5,0,5,0,0,5,5,5,5,0,0,5,0,0,5,5,0,0,0,5,5,5,5,5,0,0,5,0,5,0,0,3,460
0,3,0,0,3,0,3,3,0,0,3,0,0,0,0,3,3,3,3,3,3,3,0,0,3,3,3,3,0,0,0,3,3,1,0,3,3,461
3,0,3,0,0,3,3,0,0,3,0,3,3,0,3,0,3,3,3,3,0,0,3,0,3,0,3,3,0,3,0,0,3,3,2,0,3,462
0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,3,0,3,463
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,3,464
0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,3,0,0,3,465
4,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,0,4,0,4,1,4,3,466
0,0,4,0,0,0,0,4,0,0,4,4,0,0,0,0,0,0,0,0,4,0,4,0,0,4,0,4,1,4,0,0,0,0,0,0,3,467
0,0,0,6,0,0,0,0,6,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,6,6,2,0,6,0,0,0,6,0,0,3,468
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,469
0,4,4,4,4,4,0,0,0,0,0,4,4,4,4,0,4,4,4,0,0,4,0,0,4,0,4,0,0,4,4,4,4,0,2,0,3,470
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,471
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,472
0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,3,473
0,6,0,0,6,0,0,6,0,0,0,6,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,1,0,6,0,3,474
3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,2,3,3,3,3,3,3,0,3,3,3,3,0,3,3,475
0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,476
0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,3,0,3,477
0,0,0,5,0,0,0,5,1,5,5,0,5,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,5,0,5,0,0,0,3,478
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,479
6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,0,0,6,6,6,6,6,6,6,6,6,6,0,6,2,6,6,6,3,480
0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,481
0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,0,3,3,3,3,3,0,3,3,3,3,3,3,3,3,0,3,3,3,482
4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,1,4,4,4,4,4,0,0,4,4,4,4,4,4,4,3,483
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,3,484
6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,1,0,0,6,0,0,0,0,0,0,0,0,3,485
5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,0,5,5,5,5,0,0,5,5,5,3,486
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,487
0,0,0,0,0,0,3,3,2,0,0,0,3,0,0,0,3,0,0,3,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,3,3,488
4,4,0,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,0,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,2,3,489
3,0,0,0,3,3,0,3,0,3,0,0,3,0,3,0,3,3,3,0,3,2,0,0,3,0,3,3,3,0,3,3,3,3,0,0,3,490
0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,491
0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,492
0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,3,493
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,3,494
3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,0,3,3,3,3,1,3,3,3,0,3,3,495
3,3,3,3,0,1,3,3,3,3,3,3,0,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,496
4,0,4,4,4,4,0,4,4,0,0,0,4,4,4,4,0,0,0,0,0,0,0,4,4,4,4,0,4,0,4,4,4,2,0,0,3,497
3,3,3,0,3,0,0,3,0,3,3,0,0,3,2,0,3,0,3,0,0,3,3,3,0,0,3,0,0,3,0,0,3,3,3,3,3,498
0,5,5,5,0,0,0,5,0,5,0,5,5,5,0,0,0,5,5,5,5,0,5,0,0,0,5,1,0,0,5,5,0,5,5,5,3,499
0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,5,5,0,0,5,0,0,0,0,5,5,5,0,2,0,0,0,0,5,0,3,500
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,501
0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,3,502
4,4,0,4,0,0,0,4,4,4,0,0,4,4,4,4,0,0,0,4,0,4,0,0,0,4,4,0,0,0,4,4,4,4,1,4,3,503
0,3,0,0,3,0,0,3,3,3,3,3,0,3,3,3,0,0,3,3,3,0,3,0,2,0,3,3,0,0,3,0,0,3,0,3,3,504
0,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,0,1,4,4,4,3,505
4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,4,4,4,0,4,4,4,4,4,4,4,4,4,2,4,0,4,4,4,3,506
4,4,4,0,4,4,4,4,0,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,0,4,4,4,3,507
0,6,6,6,6,6,6,6,2,6,0,6,6,6,6,6,6,6,6,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,508
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,509
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,3,510
0,0,0,0,0,0,6,0,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,0,6,6,0,0,0,0,6,3,511
0,0,0,0,0,0,0,5,5,0,5,5,0,5,0,0,0,0,0,5,0,0,0,0,0,5,0,0,5,5,1,0,0,0,0,0,3,512
4,0,4,0,4,0,0,0,4,4,0,4,4,4,4,0,0,4,4,2,4,4,4,0,0,0,0,4,4,0,4,0,0,4,0,4,3,513
0,3,1,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,3,514
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,3,515
0,4,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,516
0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,6,3,517
0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,518
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,519
4,4,0,4,4,4,4,0,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,1,4,3,520
0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,1,0,3,521
4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,4,0,0,0,0,0,0,3,522
0,4,0,0,0,4,0,0,4,0,4,0,0,4,0,0,0,0,4,0,0,4,0,0,0,1,0,0,0,0,4,0,0,0,0,4,3,523
4,4,4,4,4,1,4,4,0,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,4,3,524
0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,3,525
3,3,3,3,0,3,0,3,3,3,1,0,3,0,3,3,0,0,0,0,3,0,3,3,3,0,0,3,0,0,0,3,0,3,0,3,3,526
0,6,6,0,0,0,0,0,0,6,0,6,0,0,2,0,0,0,0,0,6,6,6,0,0,0,0,6,0,0,6,0,0,0,0,0,3,527
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,528
0,0,3,0,1,0,0,0,3,0,3,3,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,529
0,6,6,0,6,6,0,0,0,0,6,0,6,0,6,6,6,0,1,0,6,6,6,0,0,0,6,6,6,6,6,6,0,0,0,6,3,530
4,0,4,0,4,0,0,0,4,4,4,0,4,0,4,0,4,4,0,4,0,4,0,4,0,4,0,1,0,4,4,4,4,0,0,4,3,531
0,3,3,0,3,0,0,3,3,3,3,3,0,0,1,0,3,3,3,0,3,3,3,0,0,0,0,0,0,0,3,0,3,3,3,3,3,532
0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,3,533
0,0,5,5,0,5,5,0,5,5,0,5,0,0,0,5,5,5,5,5,0,1,5,5,0,0,5,0,5,5,0,5,0,5,0,0,3,534
0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,535
4,4,0,0,0,4,4,0,4,0,4,0,4,0,4,0,4,0,4,4,0,4,0,4,0,4,4,4,0,4,4,4,2,0,0,0,3,536
0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,1,0,0,4,0,0,0,0,3,537
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,538
0,0,0,0,3,0,3,0,3,0,0,0,0,2,0,0,3,3,0,0,0,0,0,3,3,0,0,3,0,0,0,3,0,0,0,0,3,539
5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,2,5,5,5,5,0,5,5,5,5,0,0,5,5,5,5,5,5,5,5,3,540
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,3,541
0,5,5,5,0,0,0,0,5,0,0,1,5,5,5,5,0,5,5,0,5,0,5,0,5,5,0,5,5,5,0,0,5,0,5,0,3,542
0,0,2,0,0,6,0,6,0,0,6,0,6,0,0,0,0,0,0,6,0,0,6,0,0,0,0,6,0,6,0,0,0,6,0,0,3,543
0,0,0,0,5,5,0,0,0,5,5,0,0,0,2,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,0,0,5,0,0,5,3,544
0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,3,545
3,3,3,1,3,3,3,0,3,0,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,546
0,0,0,0,4,0,1,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,547
0,6,0,6,0,6,0,6,1,6,0,6,0,0,6,0,6,6,0,0,6,6,6,6,6,0,6,0,0,0,0,6,6,6,6,0,3,548
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,549
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,550
0,0,0,0,3,3,3,0,3,0,3,3,3,3,0,0,0,0,3,3,3,3,0,0,3,3,0,2,3,3,0,0,0,3,3,3,3,551
0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,3,552
0,3,0,3,2,0,3,3,3,0,0,3,3,0,0,3,3,0,0,3,0,3,3,0,3,0,0,0,3,3,3,3,3,3,0,0,3,553
5,5,5,5,5,5,5,5,5,5,5,0,0,5,5,5,5,5,0,5,5,5,5,5,0,5,5,5,2,5,5,5,5,5,5,5,3,554
5,5,0,0,0,0,0,5,5,5,0,5,1,0,0,5,0,5,5,0,0,5,5,0,5,5,5,5,5,0,0,5,0,0,5,5,3,555
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,556
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,557
3,3,3,0,3,3,3,3,0,1,3,3,3,3,0,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,558
0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,3,559
4,4,4,0,4,4,4,4,4,4,4,4,4,1,4,4,4,0,4,4,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,560
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,3,561
0,0,0,0,0,0,4,4,0,0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,4,0,0,2,4,0,0,0,0,4,3,562
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,563
6,6,0,0,6,0,0,0,6,6,0,6,6,6,0,0,6,6,6,0,0,0,6,2,0,6,6,6,0,6,6,6,0,6,0,0,3,564
4,4,4,4,4,4,0,4,0,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,0,4,4,4,3,565
4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,4,0,4,4,4,0,4,4,4,4,3,566
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,3,567
0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,3,0,0,0,0,3,3,3,0,0,0,0,0,3,2,0,0,0,3,0,3,568
3,3,0,3,0,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,2,3,0,3,3,3,3,3,3,3,3,3,3,569
0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,3,570
0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,3,0,3,3,0,0,3,0,0,1,0,3,571
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,572
4,4,4,4,4,4,4,4,2,4,4,4,4,0,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,4,0,4,4,4,4,4,3,573
0,0,4,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,574
3,0,0,3,0,0,3,0,0,0,0,0,1,0,3,3,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,575
0,0,4,1,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,576
0,4,4,4,4,4,4,4,4,4,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,0,4,4,4,4,4,3,577
6,6,6,6,6,6,0,6,6,0,6,6,6,6,6,6,6,6,6,2,6,6,6,6,0,6,6,6,0,6,6,6,6,6,6,6,3,578
0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,4,0,0,0,0,3,579
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,3,580
0,0,6,0,6,0,0,6,0,0,0,1,6,0,6,0,0,0,0,0,0,6,0,0,6,0,0,0,6,0,0,6,0,0,0,0,3,581
0,6,6,6,0,6,6,6,6,6,1,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,6,3,582
5,5,5,5,1,5,5,5,5,5,5,5,0,5,5,5,0,5,5,5,5,5,5,5,5,0,5,5,5,0,5,5,5,5,5,5,3,583
0,4,4,0,0,4,4,0,0,0,4,4,0,4,4,1,4,0,0,0,0,4,4,4,4,4,0,4,4,0,0,0,4,0,4,4,3,584
0,0,6,0,6,0,6,6,6,0,6,6,0,6,6,6,0,0,2,6,0,0,6,6,0,6,6,6,0,0,0,0,6,6,0,6,3,585
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,586
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,587
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,588
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,3,589
3,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,590
6,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,6,0,0,0,0,0,6,6,0,6,0,0,0,0,0,0,1,6,3,591
5,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,592
0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,6,3,593
3,3,0,1,3,3,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,594
0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,3,595
6,6,0,0,0,6,6,0,6,0,6,0,0,6,0,6,6,0,6,0,0,6,0,6,6,0,6,6,6,6,0,0,0,6,6,2,3,596
0,0,0,0,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,3,597
0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,3,0,3,3,598
0,0,0,0,0,0,0,3,3,0,0,1,0,3,0,0,3,3,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,599
0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,3,0,0,0,0,3,600
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,601
3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,602
5,5,0,5,5,5,0,5,5,5,5,5,5,5,5,0,5,5,5,1,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,3,603
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,3,604
0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,4,0,0,0,0,0,3,605
