Subject,Trial,loc1,loc2,loc3,loc4,loc5,loc6,loc7,loc8,loc9,loc10,loc11,loc12,loc13,loc14,loc15,loc16,loc17,loc18,loc19,loc20,loc21,loc22,loc23,loc24,loc25,loc26,loc27,loc28,loc29,loc30,loc31,loc32,loc33,loc34,loc35,loc36
7,378,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,379,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,380,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,381,0,2,2,0,2,0,2,0,2,2,2,0,0,0,2,2,2,0,0,0,2,0,2,2,2,0,0,0,2,2,1,0,2,0,2,2
7,382,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
7,383,0,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,1,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7,384,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
7,385,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,0,3,3,3,3,3,3,0,3,3,0,3,3,3,3,3,3,3
7,386,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0
7,387,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2,1,2,2,2,0,0,2,2,2,2,2,2
7,388,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
7,389,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
7,390,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,3,0,0,0
7,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,392,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,0,3,0,3,0,3,3,3,3,3,3,3
7,393,3,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,1,3,3,3,3,3,0
7,394,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,2,0,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,2,2
7,395,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0
7,396,2,2,2,2,2,2,2,2,1,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,0,2,2,2,2
7,397,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
7,398,2,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,1,2
7,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0
7,400,0,0,0,2,0,0,0,2,2,0,2,0,0,1,2,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2
7,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,402,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,0,1,2,2,2,2,2,2,2
7,403,0,0,0,0,0,2,2,2,2,0,2,2,2,2,0,2,2,0,2,0,0,2,2,2,2,0,0,1,0,2,2,0,0,0,2,2
7,404,0,0,0,0,2,1,2,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,2,2,0,0,0,0,2,0
7,405,0,0,2,1,2,0,2,2,0,0,2,2,0,2,2,0,2,2,2,0,2,0,2,0,0,2,0,2,2,0,2,2,2,0,0,0
7,406,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,407,0,2,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0
7,408,0,2,2,0,2,2,2,0,2,0,2,0,0,0,2,2,2,2,0,0,2,0,2,0,2,0,2,0,2,2,0,0,2,0,1,2
7,409,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,1,0,2,2,0,0,0
7,410,0,2,2,2,2,2,2,2,2,2,0,2,2,1,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2
7,411,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
7,412,3,3,0,3,3,0,3,0,3,0,0,3,0,3,0,3,3,0,0,3,3,0,3,0,3,0,0,3,1,0,0,3,3,3,3,0
7,413,0,2,0,0,2,2,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,1,2,0,0,0,0,0,0,2,2,0,0,0,0
7,414,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0
7,415,1,2,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
7,416,3,3,0,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,0,3,3,0,3,1,3,3,3,3
7,417,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
7,418,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,419,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,420,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,2,2,0,2,2,1,2,2,2
7,421,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
7,422,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0
7,423,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0
7,424,2,0,2,0,0,2,0,2,0,0,2,2,0,0,2,0,2,0,2,2,2,2,2,2,0,0,1,2,2,0,2,0,2,0,0,2
7,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,426,0,2,2,0,2,2,2,1,2,0,2,2,2,0,2,0,0,0,2,2,2,0,2,2,0,0,0,2,0,2,0,2,0,0,0,2
7,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
7,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0
7,429,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,430,0,0,0,0,0,2,2,0,0,1,0,0,2,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,2,0
7,431,2,2,2,2,2,1,2,2,2,2,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0
7,432,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,0,3,3,3,3,3,0,1,3,3,3,3,3,0,3,3,3,3,3,3,3
7,433,0,0,2,0,0,0,2,0,0,0,0,2,0,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,2
7,434,2,2,2,0,2,2,2,1,2,0,2,2,2,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7,435,2,2,2,2,2,0,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0
7,436,2,2,2,2,2,2,2,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2
7,437,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0
7,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,439,3,3,3,3,3,0,3,3,3,3,3,3,3,1,3,0,3,3,0,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3
7,440,0,1,0,0,3,0,3,3,3,3,3,0,0,0,0,3,0,3,0,0,3,0,0,3,3,3,3,0,3,0,0,3,3,3,3,3
7,441,3,3,3,3,3,3,0,3,3,3,3,3,0,3,3,0,3,3,0,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3
7,442,0,2,2,2,0,0,2,0,0,0,2,2,0,2,2,2,0,0,2,2,2,2,0,0,2,0,0,2,2,2,1,2,2,0,0,0
7,443,2,2,2,2,2,2,2,1,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,2,0
7,444,0,0,0,2,0,2,2,2,2,2,2,0,2,0,2,2,0,0,2,2,0,2,2,0,2,0,0,2,2,0,0,0,2,0,1,2
7,445,0,0,3,3,3,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,0,0,0,0,0,0
7,446,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,447,0,0,2,0,0,0,0,2,0,2,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,2,2,0,2,0,0,0,2,0,0
7,448,0,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2
7,449,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,450,0,2,0,0,2,2,0,2,1,0,0,2,0,0,2,2,2,2,2,0,2,2,0,0,2,2,2,2,0,0,2,2,0,0,2,0
7,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
7,452,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,453,2,2,0,2,0,0,2,0,0,2,0,2,2,2,0,0,2,0,2,2,2,0,2,0,1,2,0,2,0,0,2,2,0,2,0,2
7,454,0,2,0,0,2,0,0,2,2,2,0,2,2,0,1,2,2,2,0,0,2,0,2,0,2,2,2,0,2,0,2,2,0,0,0,2
7,455,1,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
7,456,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
7,457,2,0,2,0,2,0,0,2,2,2,0,2,0,0,0,2,1,2,2,2,2,0,0,2,0,0,2,0,2,2,2,0,0,2,0,2
7,458,3,3,0,0,0,3,0,0,3,3,3,0,3,3,0,0,3,3,0,0,1,3,0,3,3,3,3,0,0,3,0,0,3,0,3,3
7,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,460,3,3,3,3,0,3,3,0,3,3,0,3,3,3,3,3,3,3,3,3,3,3,0,3,3,1,3,3,3,3,3,3,3,3,3,3
7,461,2,2,2,0,2,0,2,2,2,0,0,0,2,0,2,0,2,2,2,2,0,2,2,0,0,0,0,0,2,0,0,2,2,0,1,2
7,462,3,0,0,0,0,0,0,3,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,0,1,0,0
7,463,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,2,2,0,1,0,0,0,2,0,0
7,464,0,0,2,2,0,2,2,0,0,2,0,2,2,2,0,0,2,0,2,2,0,2,0,0,2,2,0,0,2,0,0,2,2,2,1,2
7,465,2,2,0,2,0,0,2,2,0,0,2,1,2,2,0,0,0,2,0,2,2,2,0,2,2,0,2,0,2,0,2,0,2,0,0,2
7,466,3,3,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0
7,467,3,3,3,0,1,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,0,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3
7,468,0,0,0,0,2,0,0,2,0,0,2,0,0,2,0,2,0,1,0,2,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0
7,469,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
7,470,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,471,0,3,3,0,0,0,0,0,3,0,0,0,1,3,3,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,3,0
7,472,0,3,3,0,3,0,0,0,0,3,0,0,0,0,0,1,3,0,3,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0
7,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,474,2,2,2,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,0,2,2,2
7,475,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,1,2,2,0,2,2,2,2,2,2,2,0,2,2,2,2,0,2
7,476,0,2,0,0,0,2,2,0,2,0,2,2,2,2,0,0,2,2,2,2,2,0,0,0,2,1,0,0,0,2,0,2,0,2,2,2
7,477,2,2,0,2,1,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2
7,478,3,3,0,0,3,0,3,3,3,0,3,3,0,3,3,3,0,0,0,3,0,0,3,0,0,3,3,3,0,0,3,3,3,0,0,1
7,479,0,2,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,2,0,0,0,2,0,0,0,2,0,0
7,480,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,481,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,3,0
7,482,0,0,0,0,0,0,1,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
7,483,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0
7,484,0,2,0,0,2,0,0,0,0,0,0,2,2,0,0,2,0,0,0,1,0,2,0,0,0,2,0,2,0,0,0,0,0,0,2,0
7,485,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
7,486,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,487,0,3,0,0,0,3,0,0,0,0,0,0,3,1,3,0,3,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0
7,488,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,3,0
7,489,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
7,490,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3
7,491,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,2,2,1,2,2
7,492,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,493,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,1,2,2,2,2,2,0
7,494,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0
7,495,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
7,496,2,0,2,2,0,1,0,2,0,0,2,0,0,2,0,0,2,2,2,0,0,0,2,2,0,2,0,0,0,2,2,2,2,2,2,2
7,497,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,498,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,499,0,2,0,2,0,2,0,2,2,2,0,2,2,0,0,2,0,0,2,0,2,2,2,0,0,1,2,0,0,0,2,2,0,2,2,2
7,500,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,0
7,501,0,3,3,3,0,0,3,0,0,0,0,1,3,0,3,3,3,0,3,0,3,0,0,3,3,3,0,3,3,0,3,3,0,0,3,3
7,502,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,503,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0
7,504,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0
7,505,0,3,3,1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3
7,506,0,2,2,2,0,2,2,0,0,2,0,0,2,2,0,0,2,0,2,2,2,0,0,2,0,2,2,0,2,1,2,0,2,0,0,2
7,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,508,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
7,509,2,2,2,2,1,2,0,0,0,2,2,0,2,0,2,0,0,0,0,2,2,0,2,2,2,2,0,0,0,0,2,0,0,2,2,2
7,510,0,2,0,2,2,0,0,2,2,2,2,0,0,2,2,2,1,2,0,2,2,0,2,2,0,0,0,2,0,0,0,0,2,2,2,0
7,511,0,0,3,0,0,0,0,3,0,0,3,0,1,0,0,3,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0
7,512,3,0,3,0,3,3,0,0,0,3,0,3,3,0,0,1,0,3,3,0,3,3,0,3,0,3,0,0,3,3,3,0,0,3,3,3
7,513,1,3,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0
7,514,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0
7,515,2,2,2,2,2,2,2,0,2,2,2,0,2,2,1,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,2,2,2
7,516,2,2,0,2,2,2,2,2,2,2,2,2,0,2,2,1,2,2,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,2,2
7,517,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,518,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,1,2,2,2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,2,2
7,519,0,0,0,0,2,1,2,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,2,0,0,0
7,520,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,2,2,2,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2
7,521,0,0,0,0,2,2,2,2,0,2,2,0,2,0,0,0,1,2,0,2,0,0,0,2,2,2,0,2,2,2,2,2,2,0,0,2
7,522,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,1,0
7,523,0,0,2,0,0,0,0,2,0,0,0,0,2,2,0,0,0,2,0,2,0,0,0,0,1,2,0,0,2,0,0,2,0,0,0,0
7,524,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
7,526,0,0,2,0,2,0,0,0,0,0,2,0,2,2,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,2,2,0,0,0,0,0
7,527,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,528,2,0,0,2,2,0,2,2,0,0,0,2,0,0,2,0,2,2,2,0,2,1,2,0,0,2,2,0,2,2,2,2,0,2,0,0
7,529,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,1,0,0,0,0,0,0,0
7,530,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,3,0,1,3,3,0,0,0,0
7,531,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,532,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,534,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
7,535,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,3,3,3,3,0,3,1,3,3,3
7,536,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
7,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0
7,538,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0
7,539,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,0,3,3,3,3,3,3,1,3,3,3,0
7,540,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
7,541,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,1,0
7,542,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0
7,543,2,2,2,2,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,2,0,2,0,0,2,2,1,0,2,2,2,2,0,2,2,2
7,544,0,3,3,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,1,3,0,3,0,0,0,3,0,0,0,0,0,3
7,545,3,0,0,3,0,3,1,3,0,3,3,3,0,3,0,0,3,0,3,0,0,3,0,3,0,3,3,3,3,0,0,0,3,0,3,3
7,546,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,547,3,0,3,3,3,0,3,0,0,1,0,0,3,0,3,3,3,3,3,3,0,3,0,3,0,3,0,0,0,3,3,0,3,3,0,0
7,548,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,549,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
7,550,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,551,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,2,0,1,0,0,2,0,0,0,0,0,2,0,0,2,0,0
7,552,0,3,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
7,553,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,1,2,2,2,2,2,2,0,2,2,2,0,2,2,0,2,2,2,2,2,2
7,554,2,2,2,2,2,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,1,2,0,2,2,2,2
7,555,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,1,2,2,2,2,2,2,2,0,2,2,2
7,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
7,557,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,558,0,2,1,2,2,2,0,2,2,0,0,0,2,2,2,2,2,0,0,2,0,0,2,2,0,2,0,0,2,0,2,0,2,2,0,0
7,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
